score_id,student_id,course_id,assignment_id,date_submitted,submission_status,points_possible,points_earned,missing_flag,late_flag
AS-STU2026099-HW04,STU2026099,ALG1-C,HW04,2026-09-21,Submitted,20,12.5,No,No
AS-STU2026099-HW05,STU2026099,ALG1-C,HW05,2026-09-25,Late,20,13.2,No,Yes
AS-STU2026099-HW06,STU2026099,ALG1-C,HW06,2026-09-25,Late,20,10.5,No,Yes
AS-STU2026099-HW07,STU2026099,ALG1-C,HW07,2026-09-29,Submitted,10,5.0,No,No
AS-STU2026099-HW08,STU2026099,ALG1-C,HW08,2026-10-01,Submitted,20,8.9,No,No
AS-STU2026099-HW09,STU2026099,ALG1-C,HW09,2026-10-05,Submitted,20,10.5,No,No
AS-STU2026099-HW10,STU2026099,ALG1-C,HW10,2026-10-07,Submitted,15,13.2,No,No
AS-STU2026099-HW11,STU2026099,ALG1-C,HW11,2026-10-09,Submitted,20,15.8,No,No
AS-STU2026099-HW12,STU2026099,ALG1-C,HW12,2026-10-13,Submitted,20,16.1,No,No
AS-STU2026099-HW13,STU2026099,ALG1-C,HW13,,Missing,20,0,Yes,No
AS-STU2026099-HW14,STU2026099,ALG1-C,HW14,2026-10-19,Submitted,10,7.4,No,No
AS-STU2026099-HW15,STU2026099,ALG1-C,HW15,2026-10-21,Submitted,20,10.0,No,No
AS-STU2026099-HW16,STU2026099,ALG1-C,HW16,2026-10-23,Submitted,20,14.1,No,No
AS-STU2026099-HW17,STU2026099,ALG1-C,HW17,2026-10-27,Submitted,20,13.5,No,No
AS-STU2026099-HW18,STU2026099,ALG1-C,HW18,2026-10-29,Submitted,10,10.0,No,No
AS-STU2026100-HW01,STU2026100,ALG1-C,HW01,2026-09-11,Submitted,20,20.0,No,No
AS-STU2026100-HW02,STU2026100,ALG1-C,HW02,2026-09-15,Submitted,10,6.5,No,No
AS-STU2026100-HW03,STU2026100,ALG1-C,HW03,2026-09-17,Submitted,20,15.4,No,No
AS-STU2026100-HW04,STU2026100,ALG1-C,HW04,2026-09-23,Late,20,14.5,No,Yes
AS-STU2026100-HW05,STU2026100,ALG1-C,HW05,,Missing,20,0,Yes,No
AS-STU2026100-HW06,STU2026100,ALG1-C,HW06,,Missing,20,0,Yes,No
AS-STU2026100-HW07,STU2026100,ALG1-C,HW07,2026-09-29,Submitted,10,5.8,No,No
AS-STU2026100-HW08,STU2026100,ALG1-C,HW08,2026-10-01,Submitted,20,12.5,No,No
AS-STU2026100-HW09,STU2026100,ALG1-C,HW09,2026-10-05,Submitted,20,10.3,No,No
AS-STU2026100-HW10,STU2026100,ALG1-C,HW10,2026-10-09,Late,15,8.6,No,Yes
AS-STU2026100-HW11,STU2026100,ALG1-C,HW11,2026-10-09,Submitted,20,17.8,No,No
AS-STU2026100-HW12,STU2026100,ALG1-C,HW12,2026-10-13,Submitted,20,19.1,No,No
AS-STU2026100-HW13,STU2026100,ALG1-C,HW13,2026-10-15,Submitted,20,15.9,No,No
AS-STU2026100-HW14,STU2026100,ALG1-C,HW14,2026-10-21,Late,10,6.5,No,Yes
AS-STU2026100-HW15,STU2026100,ALG1-C,HW15,2026-10-21,Submitted,20,14.6,No,No
AS-STU2026100-HW16,STU2026100,ALG1-C,HW16,2026-10-23,Submitted,20,12.0,No,No
AS-STU2026100-HW17,STU2026100,ALG1-C,HW17,2026-10-27,Submitted,20,16.9,No,No
AS-STU2026100-HW18,STU2026100,ALG1-C,HW18,2026-10-29,Submitted,10,5.3,No,No
AS-STU2026101-HW01,STU2026101,ALG1-C,HW01,2026-09-11,Submitted,20,20.0,No,No
AS-STU2026101-HW02,STU2026101,ALG1-C,HW02,2026-09-18,Late,10,7.1,No,Yes
AS-STU2026101-HW03,STU2026101,ALG1-C,HW03,2026-09-17,Submitted,20,19.1,No,No
AS-STU2026101-HW04,STU2026101,ALG1-C,HW04,2026-09-21,Submitted,20,20.0,No,No
AS-STU2026101-HW05,STU2026101,ALG1-C,HW05,2026-09-23,Submitted,20,18.1,No,No
AS-STU2026101-HW06,STU2026101,ALG1-C,HW06,2026-09-25,Submitted,20,20.0,No,No
AS-STU2026101-HW07,STU2026101,ALG1-C,HW07,2026-10-01,Late,10,8.4,No,Yes
AS-STU2026101-HW08,STU2026101,ALG1-C,HW08,2026-10-01,Submitted,20,18.5,No,No
AS-STU2026101-HW09,STU2026101,ALG1-C,HW09,2026-10-05,Submitted,20,18.4,No,No
AS-STU2026101-HW10,STU2026101,ALG1-C,HW10,2026-10-07,Submitted,15,12.9,No,No
AS-STU2026101-HW11,STU2026101,ALG1-C,HW11,2026-10-09,Submitted,20,18.9,No,No
AS-STU2026101-HW12,STU2026101,ALG1-C,HW12,2026-10-13,Submitted,20,20.0,No,No
AS-STU2026101-HW13,STU2026101,ALG1-C,HW13,2026-10-15,Submitted,20,20.0,No,No
AS-STU2026101-HW14,STU2026101,ALG1-C,HW14,2026-10-19,Submitted,10,10.0,No,No
AS-STU2026101-HW15,STU2026101,ALG1-C,HW15,2026-10-21,Submitted,20,20.0,No,No
AS-STU2026101-HW16,STU2026101,ALG1-C,HW16,2026-10-23,Submitted,20,18.6,No,No
AS-STU2026101-HW17,STU2026101,ALG1-C,HW17,2026-10-27,Submitted,20,20.0,No,No
AS-STU2026101-HW18,STU2026101,ALG1-C,HW18,2026-10-29,Submitted,10,10.0,No,No
AS-STU2026102-HW01,STU2026102,ALG1-C,HW01,2026-09-11,Submitted,20,7.0,No,No
AS-STU2026102-HW02,STU2026102,ALG1-C,HW02,,Missing,10,0,Yes,No
AS-STU2026102-HW03,STU2026102,ALG1-C,HW03,,Missing,20,0,Yes,No
AS-STU2026102-HW04,STU2026102,ALG1-C,HW04,,Missing,20,0,Yes,No
AS-STU2026102-HW05,STU2026102,ALG1-C,HW05,2026-09-23,Submitted,20,9.4,No,No
AS-STU2026102-HW06,STU2026102,ALG1-C,HW06,2026-09-25,Submitted,20,10.0,No,No
AS-STU2026102-HW07,STU2026102,ALG1-C,HW07,2026-09-29,Submitted,10,3.5,No,No
AS-STU2026102-HW08,STU2026102,ALG1-C,HW08,2026-10-01,Submitted,20,8.6,No,No
AS-STU2026102-HW09,STU2026102,ALG1-C,HW09,2026-10-08,Late,20,6.3,No,Yes
AS-STU2026102-HW10,STU2026102,ALG1-C,HW10,2026-10-07,Submitted,15,5.9,No,No
AS-STU2026102-HW11,STU2026102,ALG1-C,HW11,,Missing,20,0,Yes,No
AS-STU2026102-HW12,STU2026102,ALG1-C,HW12,2026-10-13,Submitted,20,8.9,No,No
AS-STU2026102-HW13,STU2026102,ALG1-C,HW13,2026-10-15,Submitted,20,7.5,No,No
AS-STU2026102-HW14,STU2026102,ALG1-C,HW14,2026-10-19,Submitted,10,3.5,No,No
AS-STU2026102-HW15,STU2026102,ALG1-C,HW15,2026-10-21,Submitted,20,11.8,No,No
AS-STU2026102-HW16,STU2026102,ALG1-C,HW16,2026-10-23,Submitted,20,9.8,No,No
AS-STU2026102-HW17,STU2026102,ALG1-C,HW17,2026-10-27,Submitted,20,7.0,No,No
AS-STU2026102-HW18,STU2026102,ALG1-C,HW18,2026-10-30,Late,10,5.2,No,Yes
AS-STU2026103-HW01,STU2026103,ALG1-C,HW01,2026-09-11,Submitted,20,8.4,No,No
AS-STU2026103-HW02,STU2026103,ALG1-C,HW02,2026-09-15,Submitted,10,5.7,No,No
AS-STU2026103-HW03,STU2026103,ALG1-C,HW03,2026-09-20,Late,20,6.5,No,Yes
AS-STU2026103-HW04,STU2026103,ALG1-C,HW04,,Missing,20,0,Yes,No
AS-STU2026103-HW05,STU2026103,ALG1-C,HW05,2026-09-23,Submitted,20,13.3,No,No
AS-STU2026103-HW06,STU2026103,ALG1-C,HW06,,Missing,20,0,Yes,No
AS-STU2026103-HW07,STU2026103,ALG1-C,HW07,2026-09-29,Submitted,10,6.7,No,No
AS-STU2026103-HW08,STU2026103,ALG1-C,HW08,,Missing,20,0,Yes,No
AS-STU2026103-HW09,STU2026103,ALG1-C,HW09,,Missing,20,0,Yes,No
AS-STU2026103-HW10,STU2026103,ALG1-C,HW10,2026-10-10,Late,15,8.1,No,Yes
AS-STU2026103-HW11,STU2026103,ALG1-C,HW11,2026-10-09,Submitted,20,10.9,No,No
AS-STU2026103-HW12,STU2026103,ALG1-C,HW12,2026-10-13,Submitted,20,12.1,No,No
AS-STU2026103-HW13,STU2026103,ALG1-C,HW13,,Missing,20,0,Yes,No
AS-STU2026103-HW14,STU2026103,ALG1-C,HW14,2026-10-19,Submitted,10,5.8,No,No
AS-STU2026103-HW15,STU2026103,ALG1-C,HW15,2026-10-21,Submitted,20,16.1,No,No
AS-STU2026103-HW16,STU2026103,ALG1-C,HW16,2026-10-23,Submitted,20,11.2,No,No
AS-STU2026103-HW17,STU2026103,ALG1-C,HW17,2026-10-27,Submitted,20,10.0,No,No
AS-STU2026103-HW18,STU2026103,ALG1-C,HW18,2026-10-29,Submitted,10,6.0,No,No
AS-STU2026104-HW01,STU2026104,ALG1-C,HW01,,Missing,20,0,Yes,No
AS-STU2026104-HW02,STU2026104,ALG1-C,HW02,2026-09-15,Submitted,10,6.1,No,No
AS-STU2026104-HW03,STU2026104,ALG1-C,HW03,2026-09-17,Submitted,20,13.0,No,No
AS-STU2026104-HW04,STU2026104,ALG1-C,HW04,2026-09-21,Submitted,20,9.2,No,No
AS-STU2026104-HW05,STU2026104,ALG1-C,HW05,2026-09-23,Submitted,20,14.0,No,No
AS-STU2026104-HW06,STU2026104,ALG1-C,HW06,,Missing,20,0,Yes,No
AS-STU2026104-HW07,STU2026104,ALG1-C,HW07,2026-09-29,Submitted,10,4.9,No,No
AS-STU2026104-HW08,STU2026104,ALG1-C,HW08,2026-10-01,Submitted,20,15.6,No,No
AS-STU2026104-HW09,STU2026104,ALG1-C,HW09,,Missing,20,0,Yes,No
AS-STU2026104-HW10,STU2026104,ALG1-C,HW10,2026-10-09,Late,15,9.2,No,Yes
AS-STU2026104-HW11,STU2026104,ALG1-C,HW11,,Missing,20,0,Yes,No
AS-STU2026104-HW12,STU2026104,ALG1-C,HW12,2026-10-13,Submitted,20,8.2,No,No
AS-STU2026104-HW13,STU2026104,ALG1-C,HW13,2026-10-17,Late,20,12.3,No,Yes
AS-STU2026104-HW14,STU2026104,ALG1-C,HW14,,Missing,10,0,Yes,No
AS-STU2026104-HW15,STU2026104,ALG1-C,HW15,2026-10-24,Late,20,15.6,No,Yes
AS-STU2026104-HW16,STU2026104,ALG1-C,HW16,2026-10-25,Late,20,10.0,No,Yes
AS-STU2026104-HW17,STU2026104,ALG1-C,HW17,2026-10-27,Submitted,20,10.4,No,No
AS-STU2026104-HW18,STU2026104,ALG1-C,HW18,,Missing,10,0,Yes,No
AS-STU2026105-HW01,STU2026105,ALG1-C,HW01,2026-09-11,Submitted,20,19.6,No,No
AS-STU2026105-HW02,STU2026105,ALG1-C,HW02,2026-09-15,Submitted,10,8.8,No,No
AS-STU2026105-HW03,STU2026105,ALG1-C,HW03,2026-09-17,Submitted,20,17.2,No,No
AS-STU2026105-HW04,STU2026105,ALG1-C,HW04,2026-09-21,Submitted,20,15.0,No,No
AS-STU2026105-HW05,STU2026105,ALG1-C,HW05,2026-09-23,Submitted,20,19.2,No,No
AS-STU2026105-HW06,STU2026105,ALG1-C,HW06,2026-09-25,Submitted,20,20.0,No,No
AS-STU2026105-HW07,STU2026105,ALG1-C,HW07,2026-09-29,Submitted,10,8.2,No,No
AS-STU2026105-HW08,STU2026105,ALG1-C,HW08,2026-10-01,Submitted,20,19.8,No,No
AS-STU2026105-HW09,STU2026105,ALG1-C,HW09,2026-10-05,Submitted,20,18.6,No,No
AS-STU2026105-HW10,STU2026105,ALG1-C,HW10,2026-10-07,Submitted,15,14.6,No,No
AS-STU2026105-HW11,STU2026105,ALG1-C,HW11,2026-10-09,Submitted,20,20.0,No,No
AS-STU2026105-HW12,STU2026105,ALG1-C,HW12,2026-10-13,Submitted,20,20.0,No,No
AS-STU2026105-HW13,STU2026105,ALG1-C,HW13,2026-10-15,Submitted,20,20.0,No,No
AS-STU2026105-HW14,STU2026105,ALG1-C,HW14,2026-10-19,Submitted,10,9.0,No,No
AS-STU2026105-HW15,STU2026105,ALG1-C,HW15,2026-10-21,Submitted,20,18.4,No,No
AS-STU2026105-HW16,STU2026105,ALG1-C,HW16,2026-10-23,Submitted,20,16.4,No,No
AS-STU2026105-HW17,STU2026105,ALG1-C,HW17,2026-10-27,Submitted,20,20.0,No,No
AS-STU2026105-HW18,STU2026105,ALG1-C,HW18,2026-10-29,Submitted,10,10.0,No,No
AS-STU2026106-HW01,STU2026106,ALG1-C,HW01,2026-09-11,Submitted,20,15.1,No,No
AS-STU2026106-HW02,STU2026106,ALG1-C,HW02,2026-09-15,Submitted,10,6.0,No,No
AS-STU2026106-HW03,STU2026106,ALG1-C,HW03,2026-09-17,Submitted,20,16.4,No,No
AS-STU2026106-HW04,STU2026106,ALG1-C,HW04,2026-09-21,Submitted,20,13.6,No,No
AS-STU2026106-HW05,STU2026106,ALG1-C,HW05,2026-09-23,Submitted,20,16.6,No,No
AS-STU2026106-HW06,STU2026106,ALG1-C,HW06,2026-09-25,Submitted,20,17.0,No,No
AS-STU2026106-HW07,STU2026106,ALG1-C,HW07,2026-09-29,Submitted,10,6.5,No,No
AS-STU2026106-HW08,STU2026106,ALG1-C,HW08,2026-10-01,Submitted,20,14.6,No,No
AS-STU2026106-HW09,STU2026106,ALG1-C,HW09,2026-10-05,Submitted,20,16.1,No,No
AS-STU2026106-HW10,STU2026106,ALG1-C,HW10,2026-10-07,Submitted,15,8.4,No,No
AS-STU2026106-HW11,STU2026106,ALG1-C,HW11,2026-10-10,Late,20,10.1,No,Yes
AS-STU2026106-HW12,STU2026106,ALG1-C,HW12,,Missing,20,0,Yes,No
AS-STU2026106-HW13,STU2026106,ALG1-C,HW13,,Missing,20,0,Yes,No
AS-STU2026106-HW14,STU2026106,ALG1-C,HW14,2026-10-19,Submitted,10,7.4,No,No
AS-STU2026106-HW15,STU2026106,ALG1-C,HW15,2026-10-21,Submitted,20,18.2,No,No
AS-STU2026106-HW16,STU2026106,ALG1-C,HW16,2026-10-23,Submitted,20,14.0,No,No
AS-STU2026106-HW17,STU2026106,ALG1-C,HW17,2026-10-27,Submitted,20,17.9,No,No
AS-STU2026106-HW18,STU2026106,ALG1-C,HW18,2026-10-29,Submitted,10,7.5,No,No
AS-STU2026107-HW01,STU2026107,ALG1-C,HW01,2026-09-11,Submitted,20,7.0,No,No
AS-STU2026107-HW02,STU2026107,ALG1-C,HW02,2026-09-15,Submitted,10,3.5,No,No
AS-STU2026107-HW03,STU2026107,ALG1-C,HW03,,Missing,20,0,Yes,No
AS-STU2026107-HW04,STU2026107,ALG1-C,HW04,2026-09-21,Submitted,20,10.3,No,No
AS-STU2026107-HW05,STU2026107,ALG1-C,HW05,2026-09-23,Submitted,20,10.3,No,No
AS-STU2026107-HW06,STU2026107,ALG1-C,HW06,2026-09-25,Submitted,20,7.0,No,No
AS-STU2026107-HW07,STU2026107,ALG1-C,HW07,2026-09-29,Submitted,10,5.5,No,No
AS-STU2026107-HW08,STU2026107,ALG1-C,HW08,,Missing,20,0,Yes,No
AS-STU2026107-HW09,STU2026107,ALG1-C,HW09,,Missing,20,0,Yes,No
AS-STU2026107-HW10,STU2026107,ALG1-C,HW10,,Missing,15,0,Yes,No
AS-STU2026107-HW11,STU2026107,ALG1-C,HW11,2026-10-09,Submitted,20,9.7,No,No
AS-STU2026107-HW12,STU2026107,ALG1-C,HW12,2026-10-13,Submitted,20,7.2,No,No
AS-STU2026107-HW13,STU2026107,ALG1-C,HW13,,Missing,20,0,Yes,No
AS-STU2026107-HW14,STU2026107,ALG1-C,HW14,2026-10-19,Submitted,10,5.2,No,No
AS-STU2026107-HW15,STU2026107,ALG1-C,HW15,,Missing,20,0,Yes,No
AS-STU2026107-HW16,STU2026107,ALG1-C,HW16,2026-10-23,Submitted,20,8.3,No,No
AS-STU2026107-HW17,STU2026107,ALG1-C,HW17,,Missing,20,0,Yes,No
AS-STU2026107-HW18,STU2026107,ALG1-C,HW18,2026-10-30,Late,10,5.3,No,Yes
AS-STU2026108-HW01,STU2026108,ALG1-C,HW01,2026-09-11,Submitted,20,15.0,No,No
AS-STU2026108-HW02,STU2026108,ALG1-C,HW02,2026-09-15,Submitted,10,5.6,No,No
AS-STU2026108-HW03,STU2026108,ALG1-C,HW03,2026-09-17,Submitted,20,8.3,No,No
AS-STU2026108-HW04,STU2026108,ALG1-C,HW04,2026-09-21,Submitted,20,11.9,No,No
AS-STU2026108-HW05,STU2026108,ALG1-C,HW05,2026-09-23,Submitted,20,10.4,No,No
AS-STU2026108-HW06,STU2026108,ALG1-C,HW06,,Missing,20,0,Yes,No
AS-STU2026108-HW07,STU2026108,ALG1-C,HW07,,Missing,10,0,Yes,No
AS-STU2026108-HW08,STU2026108,ALG1-C,HW08,2026-10-01,Submitted,20,10.2,No,No
AS-STU2026108-HW09,STU2026108,ALG1-C,HW09,2026-10-05,Submitted,20,12.8,No,No
AS-STU2026108-HW10,STU2026108,ALG1-C,HW10,2026-10-07,Submitted,15,8.9,No,No
AS-STU2026108-HW11,STU2026108,ALG1-C,HW11,2026-10-09,Submitted,20,9.9,No,No
AS-STU2026108-HW12,STU2026108,ALG1-C,HW12,2026-10-16,Late,20,11.6,No,Yes
AS-STU2026108-HW13,STU2026108,ALG1-C,HW13,2026-10-15,Submitted,20,14.8,No,No
AS-STU2026108-HW14,STU2026108,ALG1-C,HW14,,Missing,10,0,Yes,No
AS-STU2026108-HW15,STU2026108,ALG1-C,HW15,2026-10-21,Submitted,20,12.0,No,No
AS-STU2026108-HW16,STU2026108,ALG1-C,HW16,2026-10-23,Submitted,20,12.3,No,No
AS-STU2026108-HW17,STU2026108,ALG1-C,HW17,2026-10-27,Submitted,20,12.3,No,No
AS-STU2026108-HW18,STU2026108,ALG1-C,HW18,2026-10-29,Submitted,10,6.2,No,No
AS-STU2026109-HW01,STU2026109,ALG1-C,HW01,,Missing,20,0,Yes,No
AS-STU2026109-HW02,STU2026109,ALG1-C,HW02,2026-09-15,Submitted,10,6.9,No,No
AS-STU2026109-HW03,STU2026109,ALG1-C,HW03,2026-09-19,Late,20,13.6,No,Yes
AS-STU2026109-HW04,STU2026109,ALG1-C,HW04,2026-09-21,Submitted,20,19.0,No,No
AS-STU2026109-HW05,STU2026109,ALG1-C,HW05,2026-09-23,Submitted,20,14.5,No,No
AS-STU2026109-HW06,STU2026109,ALG1-C,HW06,2026-09-25,Submitted,20,10.3,No,No
AS-STU2026109-HW07,STU2026109,ALG1-C,HW07,2026-09-29,Submitted,10,7.6,No,No
AS-STU2026109-HW08,STU2026109,ALG1-C,HW08,2026-10-01,Submitted,20,11.8,No,No
AS-STU2026109-HW09,STU2026109,ALG1-C,HW09,2026-10-07,Late,20,12.4,No,Yes
AS-STU2026109-HW10,STU2026109,ALG1-C,HW10,,Missing,15,0,Yes,No
AS-STU2026109-HW11,STU2026109,ALG1-C,HW11,,Missing,20,0,Yes,No
AS-STU2026109-HW12,STU2026109,ALG1-C,HW12,2026-10-13,Submitted,20,12.7,No,No
AS-STU2026109-HW13,STU2026109,ALG1-C,HW13,2026-10-15,Submitted,20,12.9,No,No
AS-STU2026109-HW14,STU2026109,ALG1-C,HW14,2026-10-19,Submitted,10,6.2,No,No
AS-STU2026109-HW15,STU2026109,ALG1-C,HW15,2026-10-21,Submitted,20,11.2,No,No
AS-STU2026109-HW16,STU2026109,ALG1-C,HW16,2026-10-23,Submitted,20,15.4,No,No
AS-STU2026109-HW17,STU2026109,ALG1-C,HW17,2026-10-27,Submitted,20,18.8,No,No
AS-STU2026109-HW18,STU2026109,ALG1-C,HW18,2026-10-29,Submitted,10,8.7,No,No
AS-STU2026110-HW01,STU2026110,ALG1-C,HW01,2026-09-11,Submitted,20,14.2,No,No
AS-STU2026110-HW02,STU2026110,ALG1-C,HW02,2026-09-15,Submitted,10,6.6,No,No
AS-STU2026110-HW03,STU2026110,ALG1-C,HW03,2026-09-17,Submitted,20,18.1,No,No
AS-STU2026110-HW04,STU2026110,ALG1-C,HW04,,Missing,20,0,Yes,No
AS-STU2026110-HW05,STU2026110,ALG1-C,HW05,2026-09-26,Late,20,13.1,No,Yes
AS-STU2026110-HW06,STU2026110,ALG1-C,HW06,,Missing,20,0,Yes,No
AS-STU2026110-HW07,STU2026110,ALG1-C,HW07,2026-09-29,Submitted,10,7.0,No,No
AS-STU2026110-HW08,STU2026110,ALG1-C,HW08,2026-10-01,Submitted,20,11.1,No,No
AS-STU2026110-HW09,STU2026110,ALG1-C,HW09,2026-10-05,Submitted,20,17.7,No,No
AS-STU2026110-HW10,STU2026110,ALG1-C,HW10,2026-10-07,Submitted,15,13.8,No,No
AS-STU2026110-HW11,STU2026110,ALG1-C,HW11,2026-10-09,Submitted,20,16.0,No,No
AS-STU2026110-HW12,STU2026110,ALG1-C,HW12,2026-10-13,Submitted,20,10.3,No,No
AS-STU2026110-HW13,STU2026110,ALG1-C,HW13,2026-10-16,Late,20,14.0,No,Yes
AS-STU2026110-HW14,STU2026110,ALG1-C,HW14,2026-10-20,Late,10,6.7,No,Yes
AS-STU2026110-HW15,STU2026110,ALG1-C,HW15,2026-10-22,Late,20,14.9,No,Yes
AS-STU2026110-HW16,STU2026110,ALG1-C,HW16,2026-10-23,Submitted,20,15.2,No,No
AS-STU2026110-HW17,STU2026110,ALG1-C,HW17,2026-10-27,Submitted,20,11.8,No,No
AS-STU2026110-HW18,STU2026110,ALG1-C,HW18,2026-10-29,Submitted,10,7.2,No,No
AS-STU2026111-HW01,STU2026111,ALG1-C,HW01,2026-09-11,Submitted,20,13.6,No,No
AS-STU2026111-HW02,STU2026111,ALG1-C,HW02,,Missing,10,0,Yes,No
AS-STU2026111-HW03,STU2026111,ALG1-C,HW03,2026-09-17,Late,20,12.8,No,Yes
AS-STU2026111-HW04,STU2026111,ALG1-C,HW04,2026-09-21,Submitted,20,16.1,No,No
AS-STU2026111-HW05,STU2026111,ALG1-C,HW05,2026-09-23,Submitted,20,13.6,No,No
AS-STU2026111-HW06,STU2026111,ALG1-C,HW06,2026-09-25,Late,20,13.4,No,Yes
AS-STU2026111-HW07,STU2026111,ALG1-C,HW07,2026-09-29,Submitted,10,8.1,No,No
AS-STU2026111-HW08,STU2026111,ALG1-C,HW08,2026-10-01,Submitted,20,19.7,No,No
AS-STU2026111-HW09,STU2026111,ALG1-C,HW09,2026-10-05,Submitted,20,13.1,No,No
AS-STU2026111-HW10,STU2026111,ALG1-C,HW10,2026-10-07,Submitted,15,12.5,No,No
AS-STU2026111-HW11,STU2026111,ALG1-C,HW11,2026-10-09,Submitted,20,12.1,No,No
AS-STU2026111-HW12,STU2026111,ALG1-C,HW12,2026-10-13,Submitted,20,19.9,No,No
AS-STU2026111-HW13,STU2026111,ALG1-C,HW13,2026-10-15,Submitted,20,12.5,No,No
AS-STU2026111-HW14,STU2026111,ALG1-C,HW14,2026-10-19,Submitted,10,7.4,No,No
AS-STU2026111-HW15,STU2026111,ALG1-C,HW15,,Missing,20,0,Yes,No
AS-STU2026111-HW16,STU2026111,ALG1-C,HW16,2026-10-23,Submitted,20,17.2,No,No
AS-STU2026111-HW17,STU2026111,ALG1-C,HW17,,Missing,20,0,Yes,No
AS-STU2026111-HW18,STU2026111,ALG1-C,HW18,2026-10-29,Submitted,10,5.8,No,No
AS-STU2026112-HW01,STU2026112,ALG1-C,HW01,2026-09-11,Submitted,20,16.9,No,No
AS-STU2026112-HW02,STU2026112,ALG1-C,HW02,2026-09-15,Submitted,10,9.6,No,No
AS-STU2026112-HW03,STU2026112,ALG1-C,HW03,2026-09-17,Submitted,20,16.6,No,No
AS-STU2026112-HW04,STU2026112,ALG1-C,HW04,2026-09-21,Submitted,20,12.9,No,No
AS-STU2026112-HW05,STU2026112,ALG1-C,HW05,2026-09-23,Submitted,20,18.5,No,No
AS-STU2026112-HW06,STU2026112,ALG1-C,HW06,2026-09-25,Late,20,17.1,No,Yes
AS-STU2026112-HW07,STU2026112,ALG1-C,HW07,2026-09-29,Submitted,10,7.6,No,No
AS-STU2026112-HW08,STU2026112,ALG1-C,HW08,2026-10-04,Late,20,12.9,No,Yes
AS-STU2026112-HW09,STU2026112,ALG1-C,HW09,2026-10-05,Submitted,20,19.1,No,No
AS-STU2026112-HW10,STU2026112,ALG1-C,HW10,2026-10-07,Submitted,15,13.9,No,No
AS-STU2026112-HW11,STU2026112,ALG1-C,HW11,2026-10-09,Submitted,20,16.9,No,No
AS-STU2026112-HW12,STU2026112,ALG1-C,HW12,,Missing,20,0,Yes,No
AS-STU2026112-HW13,STU2026112,ALG1-C,HW13,,Missing,20,0,Yes,No
AS-STU2026112-HW14,STU2026112,ALG1-C,HW14,2026-10-19,Submitted,10,8.7,No,No
AS-STU2026112-HW15,STU2026112,ALG1-C,HW15,2026-10-21,Submitted,20,10.6,No,No
AS-STU2026112-HW16,STU2026112,ALG1-C,HW16,2026-10-23,Submitted,20,14.6,No,No
AS-STU2026112-HW17,STU2026112,ALG1-C,HW17,2026-10-27,Submitted,20,14.5,No,No
AS-STU2026112-HW18,STU2026112,ALG1-C,HW18,2026-10-29,Submitted,10,8.6,No,No
AS-STU2026113-HW01,STU2026113,ALG1-C,HW01,2026-09-11,Submitted,20,18.6,No,No
AS-STU2026113-HW02,STU2026113,ALG1-C,HW02,2026-09-15,Submitted,10,7.8,No,No
AS-STU2026113-HW03,STU2026113,ALG1-C,HW03,2026-09-17,Submitted,20,20.0,No,No
AS-STU2026113-HW04,STU2026113,ALG1-C,HW04,2026-09-21,Submitted,20,20.0,No,No
AS-STU2026113-HW05,STU2026113,ALG1-C,HW05,2026-09-23,Submitted,20,14.8,No,No
AS-STU2026113-HW06,STU2026113,ALG1-C,HW06,2026-09-25,Submitted,20,20.0,No,No
AS-STU2026113-HW07,STU2026113,ALG1-C,HW07,2026-09-29,Submitted,10,7.6,No,No
AS-STU2026113-HW08,STU2026113,ALG1-C,HW08,2026-10-01,Submitted,20,17.0,No,No
AS-STU2026113-HW09,STU2026113,ALG1-C,HW09,2026-10-05,Submitted,20,16.6,No,No
AS-STU2026113-HW10,STU2026113,ALG1-C,HW10,2026-10-07,Submitted,15,12.2,No,No
AS-STU2026113-HW11,STU2026113,ALG1-C,HW11,2026-10-09,Submitted,20,15.6,No,No
AS-STU2026113-HW12,STU2026113,ALG1-C,HW12,,Missing,20,0,Yes,No
AS-STU2026113-HW13,STU2026113,ALG1-C,HW13,2026-10-15,Late,20,15.4,No,Yes
AS-STU2026113-HW14,STU2026113,ALG1-C,HW14,2026-10-19,Submitted,10,10.0,No,No
AS-STU2026113-HW15,STU2026113,ALG1-C,HW15,2026-10-21,Submitted,20,20.0,No,No
AS-STU2026113-HW16,STU2026113,ALG1-C,HW16,2026-10-23,Submitted,20,18.9,No,No
AS-STU2026113-HW17,STU2026113,ALG1-C,HW17,2026-10-27,Submitted,20,18.5,No,No
AS-STU2026113-HW18,STU2026113,ALG1-C,HW18,2026-10-29,Submitted,10,8.7,No,No
AS-STU2026114-HW01,STU2026114,ALG1-C,HW01,2026-09-11,Submitted,20,13.1,No,No
AS-STU2026114-HW02,STU2026114,ALG1-C,HW02,,Missing,10,0,Yes,No
AS-STU2026114-HW03,STU2026114,ALG1-C,HW03,2026-09-17,Submitted,20,14.5,No,No
AS-STU2026114-HW04,STU2026114,ALG1-C,HW04,2026-09-21,Submitted,20,18.3,No,No
AS-STU2026114-HW05,STU2026114,ALG1-C,HW05,2026-09-23,Submitted,20,17.6,No,No
AS-STU2026114-HW06,STU2026114,ALG1-C,HW06,2026-09-25,Submitted,20,14.4,No,No
